,rtt
3571,119633066.0
3572,119237764.0
3573,118845721.5
3574,118450842.0
3575,118055805.0
3576,117660488.5
3577,117265235.5
3578,116873209.5
3579,116478170.0
3580,116086648.5
3581,115695258.5
3582,115300483.0
3583,114913682.0
3584,114531442.5
3585,114137050.0
3586,113741848.5
3587,113347008.0
3588,112955110.5
3589,112564610.0
3590,112169327.5
3591,111777003.0
3592,111381715.0
3593,110990193.0
3594,110601813.5
3595,110207063.0
3596,109811269.5
3597,109419802.5
3598,109027946.5
3599,108632563.5
3600,108236757.0
3601,107844866.5
3602,107450040.0
3603,107062418.5
3604,106667513.0
3605,106272057.0
3606,105876899.0
3607,105484701.5
3608,105093361.5
3609,104701350.0
3610,104306216.5
3611,103920689.0
3612,103525892.0
3613,103204506.5
3614,102810064.0
3615,102415549.0
3616,102020134.5
3617,101624657.5
3618,101245628.5
3619,100854227.0
3620,100459089.0
3621,100068176.5
3622,99672853.0
3623,99285946.0
3624,98890611.0
3625,98494929.0
3626,98103301.0
3627,97708678.5
3628,97322037.0
3629,96930366.5
3630,96534952.0
3631,96141201.0
3632,95745841.5
3633,95357402.5
3634,94961295.0
3635,94566474.0
3636,94174753.0
3637,93779243.5
3638,93392084.0
3639,93000001.0
3640,92604640.5
3641,92209883.0
3642,91814635.5
3643,91422938.0
3644,91028456.0
3645,90633430.5
3646,90242182.0
3647,89847122.0
3648,89459723.5
3649,88115048.5
3650,88112180.5
3651,88110272.5
3652,88066410.5
3653,87718532.0
3654,87326213.0
3655,86934464.0
3656,86541220.0
3657,86156400.0
3658,85770657.0
3659,85377470.5
3660,84983318.0
3661,84594849.0
3662,84200914.5
3663,83825844.0
3664,83434722.5
3665,83040494.0
3666,82647588.0
3667,82254507.0
3668,81882418.5
3669,81495384.0
3670,81103451.0
3671,80709902.0
3672,80319899.5
3673,79938747.0
3674,79549034.0
3675,163208446.0
3676,162834360.5
3677,162440742.0
3678,162047459.5
3679,161653805.5
3680,161259865.0
3681,160884924.0
3682,160491425.0
3683,160094653.0
3684,159703086.0
3685,159310078.0
3686,158929948.0
3687,158536409.0
3688,158142554.0
3689,157749861.5
3690,157356100.5
3691,156975573.5
3692,156581841.5
3693,156187331.5
3694,155794000.5
3695,155400617.5
3696,155018960.5
3697,154626341.0
3698,154232421.5
3699,153840077.5
3700,153446185.5
3701,153069321.0
3702,152675816.0
3703,152282128.5
3704,151888284.5
3705,151495194.0
3706,151113535.0
3707,150720433.5
3708,150326276.0
3709,149932588.0
3710,149537857.0
3711,149157038.0
3712,148764679.5
3713,148372229.5
3714,147978826.5
3715,147585473.0
3716,147203093.5
3717,146769781.5
3718,146376676.0
3719,145984856.0
3720,145590150.5
3721,145214951.0
3722,144819512.5
3723,144420809.5
3724,144024855.5
3725,143630153.0
3726,143248401.5
3727,142853843.0
3728,142458184.0
3729,142062793.5
3730,141666568.5
3731,141283465.5
3732,140887994.0
3733,140492194.0
3734,140096559.0
3735,139713732.0
3736,139334250.5
3737,138938752.5
3738,138544574.0
3739,138148650.5
3740,137753399.0
3741,137369730.5
3742,136973562.0
3743,136577268.0
3744,136180586.0
3745,135785063.0
3746,135405719.5
3747,135010351.0
3748,134614579.0
3749,134218286.0
3750,133822634.5
3751,133441049.5
3752,133045339.5
3753,132650379.5
3754,132257584.0
3755,131862794.0
3756,131479728.5
3757,131084310.0
3758,130689538.5
3759,130294271.5
3760,129898116.5
3761,129515662.0
3762,129121225.5
3763,128725881.5
3764,128333439.0
3765,127938203.5
3766,127555107.0
3767,127160213.0
3768,126764669.5
3769,126369658.0
3770,125974466.0
3771,125590775.5
3772,125195721.0
3773,124800447.5
3774,124405057.5
3775,124009377.5
3776,123632215.5
3777,123239464.0
3778,122844575.5
3779,122449368.0
3780,122054046.0
3781,121675307.5
3782,121280496.0
3783,120885867.0
3784,120490447.5
3785,120096160.0
3786,119714257.0
3787,119319581.5
3788,118924524.0
3789,118528050.0
3790,118134181.5
3791,117759395.5
3792,117364598.0
3793,116969358.5
3794,116574631.5
3795,116178704.0
3796,115795953.5
3797,115400124.5
3798,115004981.5
3799,114609773.0
3800,114213707.0
3801,113834217.5
3802,113439018.0
3803,113044758.5
3804,112649830.5
3805,112254109.0
3806,111872185.5
3807,111476819.5
3808,111081521.0
3809,110687064.5
3810,110291533.5
3811,109908791.5
3812,109513576.5
3813,109118037.5
3814,108722479.0
3815,108326910.0
3816,107944637.0
3817,107549988.5
3818,107155173.0
3819,106759660.0
3820,106364712.5
3821,105984220.5
3822,105589321.0
3823,105193827.5
3824,104804317.5
3825,104409501.5
3826,104026633.0
3827,103814728.5
3828,103410454.5
3829,103015945.5
3830,102620848.0
3831,102238252.5
3832,101842519.0
3833,101447758.5
3834,101052963.5
3835,100658022.0
3836,100274813.0
3837,99879416.0
3838,99484029.5
3839,99088250.0
3840,98692558.0
3841,98310260.5
3842,97915724.5
3843,97520408.5
3844,97124315.5
3845,96728604.5
3846,96346213.0
3847,95950544.0
3848,95554526.0
3849,95159252.0
3850,94763441.5
3851,94380565.0
3852,93985607.5
3853,93590389.0
3854,93194106.5
3855,92798974.0
3856,92429863.5
3857,92036133.0
3858,91640970.0
3859,91245802.5
3860,90850203.5
3861,90468344.0
3862,90072882.5
3863,88997229.5
3864,89191959.0
3865,89192463.5
3866,89058462.5
3867,88702337.5
3868,88484384.0
3869,88098047.0
3870,87704548.5
3871,87311731.5
3872,86929257.0
3873,86537914.5
3874,86146981.5
3875,85754195.0
3876,85369160.5
3877,84981364.0
3878,84586056.0
3879,84194604.0
3880,83806021.5
3881,83416427.0
3882,83023374.5
3883,82634517.5
3884,82240697.5
3885,81854542.5
3886,81464549.5
3887,81072275.0
3888,76282920.0
3889,75891730.0
3890,75504309.5
3891,75118031.5
3892,74726179.5
3893,74332776.5
3894,73943681.5
3895,73569351.0
3896,73176881.5
3897,72784438.0
3898,72391154.5
3899,71996355.0
3900,71609402.5
3901,71225262.0
3902,70833450.0
3903,70439923.0
3904,70047781.0
3905,69664245.0
3906,61273027.0
3907,60858227.5
3908,60470935.5
3909,60080289.0
3910,59688340.0
3911,59294225.0
3912,58906311.0
3913,58512522.5
3914,58118645.0
3915,57728011.5
3916,57334543.5
3917,56944257.0
3918,56550519.5
3919,56159673.5
3920,55769187.5
3921,55378130.5
3922,54984032.0
3923,54591252.0
3924,238003.5
3925,37043.0
3926,49150.5
3927,42240.5
3928,41275.0
3929,30122.0
3930,33175.5
3931,51822.0
3932,40111.5
3933,33642.5
3934,32779.0
3935,73012.5
3936,66832.5
3937,44526.5
3938,41911.0
3939,35046.0
3940,28306.0
3941,52669.5
3942,48309.0
3943,47882.0
3944,47850.5
3945,46185.5
3946,47245.0
3947,30990.0
3948,47015.5
3949,48826.5
3950,42824.5
3951,47368.0
3952,48722.5
3953,37134.5
3954,29048.0
3955,18907.5
3956,17905.5
3957,13841.5
3958,20149.5
3959,32170.5
3960,30793.0
3961,28519.5
3962,14694.0
3963,19593.5
3964,13685.5
3965,25686.0
3966,15000.0
3967,17451.5
3968,11527.5
3969,18543.0
3970,25014.5
3971,22041.5
3972,12646.0
3973,13590.5
3974,12626.0
3975,23053.5
3976,18253.5
3977,50490.5
3978,25375.0
3979,19284.0
3980,40283.5
3981,36415.5
3982,36358.5
3983,38981.5
3984,36512.5
3985,37691.5
3986,35031.0
3987,30307.5
3988,39988.0
3989,36497.0
3990,56270.5
3991,64683.0
3992,39990.0
3993,38223.0
3994,54544.0
3995,92279.0
3996,38814.0
3997,37503.0
3998,39503.0
3999,40095.5
4000,38224.0
4001,37429.5
4002,40742.0
4003,31587.5
4004,40869.5
4005,27134.5
4006,35143.5
4007,39846.0
4008,28246.5
4009,38677.5
4010,29610.0
4011,34028.5
4012,28028.0
4013,40656.0
4014,39395.5
4015,39200.5
4016,28538.5
4017,41798.0
4018,40598.5
4019,33386.5
4020,44074.5
4021,44402.0
4022,28661.5
4023,50942.0
4024,82842.0
4025,53617.0
4026,76088.5
4027,30172.5
4028,39463.0
4029,64099.0
4030,39984.5
4031,42261.5
4032,42271.0
4033,42887.5
4034,39627.5
4035,33047.5
4036,44253.0
4037,41569.5
4038,39905.0
4039,40417.5
4040,41615.5
4041,46215.0
4042,43802.0
4043,48602.0
4044,89461.0
4045,40994.0
4046,40527.0
4047,57878.5
4048,43743.0
4049,39954.5
4050,40626.0
4051,48992.5
4052,85820.0
4053,41950.5
4054,40302.5
4055,38878.0
4056,41636.0
4057,43732.5
4058,40661.0
4059,32766.5
4060,39950.5
4061,43608.0
4062,86672.0
4063,40252.5
4064,38100.0
4065,38755.0
4066,26873.5
4067,47906.5
4068,40629.5
4069,37496.5
4070,38347.0
4071,39540.5
4072,40815.0
4073,39054.5
4074,45228.0
4075,50242.0
4076,41627.0
4077,41805.5
4078,39995.0
4079,39567.0
4080,41451.5
4081,40597.5
4082,42366.0
4083,36476.0
4084,39707.5
4085,91040.5
4086,42881.0
4087,38520.5
4088,41688.5
4089,38493.0
4090,39360.5
4091,50310.0
4092,41836.5
4093,41812.0
4094,40163.5
4095,37858.5
4096,40479.0
4097,45187.5
4098,40252.0
4099,41925.0
4100,90787.0
4101,41462.5
4102,39496.0
4103,45868.5
4104,40534.5
4105,39709.5
4106,40918.5
4107,47713.0
4108,51896.0
4109,85568.0
4110,40578.5
4111,38261.0
4112,39213.5
4113,38582.0
4114,85928.5
4115,37593.0
4116,41624.0
4117,87063.5
4118,41834.0
4119,40231.5
4120,39742.5
4121,26980.0
4122,42582.5
4123,53915.5
4124,42244.5
4125,38676.5
4126,42976.0
4127,40607.0
4128,25192.5
4129,38195.5
4130,49875.0
4131,49673.0
4132,41422.5
4133,38037.0
4134,53323.5
4135,36959.0
4136,84154.0
4137,39118.5
4138,37228.0
4139,35741.5
4140,40187.0
4141,43251.5
4142,41696.0
4143,72203.5
4144,49282.5
4145,38385.5
4146,42735.0
4147,48232.5
4148,40994.0
4149,36905.5
4150,38852.0
4151,54730.0
4152,87800.5
4153,39626.0
4154,39310.0
4155,45505.0
4156,42941.0
4157,42368.5
4158,86131.5
4159,38373.0
4160,37394.5
4161,50621.5
4162,85093.5
4163,36330.5
4164,33640.0
4165,37168.5
4166,40241.0
4167,42386.5
4168,40598.0
4169,39823.5
4170,48705.0
4171,48369.0
4172,42424.5
4173,40502.5
4174,40642.5
4175,85017.5
4176,39847.0
4177,38822.5
4178,40032.5
4179,36486.5
4180,37592.5
4181,38722.0
4182,38126.5
4183,39550.5
4184,36296.0
4185,82818.0
4186,42745.5
4187,47508.0
4188,38701.5
4189,36966.5
4190,41043.0
4191,46375.0
4192,49610.5
4193,39443.0
4194,88101.0
4195,39455.0
4196,42752.0
4197,41529.0
4198,40650.5
4199,39038.5
4200,39267.5
4201,87420.0
4202,42237.0
4203,44824.5
4204,39607.5
4205,86556.5
4206,39510.0
4207,38649.5
4208,37797.5
4209,37144.0
4210,36495.5
4211,30657.0
4212,25106.5
4213,37606.5
4214,36244.0
4215,82873.5
4216,40173.5
4217,39141.0
4218,37379.0
4219,46754.0
4220,38413.5
4221,38484.5
4222,39890.0
4223,38460.5
4224,36796.0
4225,36018.0
4226,39022.0
4227,44886.5
4228,37540.5
4229,39580.0
4230,51637.5
4231,41547.0
4232,38821.5
4233,43359.5
4234,37192.5
4235,36750.0
4236,39180.0
4237,38677.5
4238,37767.5
4239,36404.5
4240,36790.5
4241,37758.5
4242,38595.5
4243,41598.0
4244,36736.5
4245,27813.5
4246,39262.0
4247,62700.5
4248,40684.0
4249,39501.0
4250,36894.0
4251,44481.5
4252,39138.0
4253,29967.0
4254,41181.5
4255,36660.0
4256,39057.5
4257,38191.5
4258,36432.5
4259,86942.5
4260,37865.0
4261,51007.0
4262,36573.0
4263,36401.5
4264,35888.5
4265,34931.5
4266,43372.5
4267,45235.5
4268,83828.0
4269,37603.5
4270,36754.5
4271,36325.0
4272,37743.0
4273,83686.5
4274,21975.5
4275,42141.0
4276,37529.5
4277,36687.5
4278,35952.0
4279,36848.5
4280,36723.5
4281,36498.0
4282,37862.5
4283,41066.5
4284,24736.0
4285,35209.0
4286,40331.5
4287,41805.0
4288,39698.0
4289,36029.5
4290,43747.5
4291,43413.5
4292,48208.5
4293,36471.0
4294,47833.5
4295,37380.5
4296,40451.5
4297,25397.0
4298,36066.5
4299,42277.5
4300,37399.0
4301,85262.5
4302,38787.0
4303,36945.5
4304,36209.5
4305,35199.5
4306,41832.5
4307,37720.0
4308,37309.0
4309,36257.0
4310,36593.5
4311,112206.5
4312,116430.5
4313,53951.0
4314,39398.0
4315,69129.5
4316,105691.0
4317,92292.5
4318,39665.0
4319,38783.5
4320,36052.5
4321,41716.5
4322,41096.5
4323,49159.0
4324,40488.5
4325,39229.0
4326,43812.5
4327,42812.5
4328,41629.5
4329,43579.5
4330,97785.5
4331,51193.0
4332,43734.5
4333,40316.0
4334,37884.5
4335,85050.0
4336,72229.0
4337,45856.0
4338,51660.0
4339,44311.5
4340,37839.0
4341,83780.0
4342,45788.5
4343,40219.5
4344,39282.5
4345,38600.0
4346,41610.5
4347,49093.5
4348,41953.5
4349,87267.0
4350,38450.5
4351,43845.0
4352,63806.0
4353,37627.5
4354,58325.5
4355,13944.0
4356,37945.0
4357,39852.0
4358,38265.0
4359,37923.0
4360,38137.5
4361,39354.0
4362,38944.5
4363,42327.5
4364,36431.5
4365,43610.0
4366,39409.0
4367,40740.5
4368,38723.5
4369,36271.5
4370,36567.0
4371,37501.5
4372,54589.0
4373,39675.0
4374,37181.5
4375,37679.0
4376,39684.5
4377,38728.5
4378,38158.5
4379,46399.0
4380,40736.5
4381,39080.0
4382,38903.0
4383,38585.0
4384,36857.5
4385,35885.5
4386,39687.0
4387,30174.0
4388,38818.5
4389,35832.0
4390,36315.5
4391,39877.0
4392,39780.5
4393,37855.5
4394,36166.0
4395,83426.0
4396,39980.0
4397,39218.0
4398,35907.5
4399,27137.0
4400,37348.5
4401,40789.5
4402,38329.5
4403,35007.0
4404,37626.5
4405,36155.0
4406,39015.0
4407,38777.0
4408,36843.5
4409,35941.0
4410,36706.5
4411,45797.5
4412,38686.5
4413,36422.5
4414,36045.5
4415,35924.0
4416,38261.5
4417,38442.5
4418,24305.5
4419,34892.0
4420,55976.5
4421,39250.5
4422,41549.5
4423,36799.0
4424,39581.0
4425,37002.5
4426,36584.5
4427,41610.5
4428,36976.5
4429,36201.0
4430,37371.0
4431,36991.5
4432,36885.5
4433,36724.5
4434,83043.5
4435,32142.5
4436,39966.0
4437,25459.0
4438,25089.5
4439,25802.0
4440,25116.5
4441,51061.5
4442,39526.0
4443,23061.0
4444,22419.0
4445,39285.5
4446,49872.5
4447,36089.5
4448,31116.0
4449,33646.5
4450,30949.5
4451,25802.0
4452,28744.0
4453,25343.5
4454,33018.0
4455,27786.5
4456,76826.0
4457,74054.5
4458,34499.5
4459,45144.5
4460,33286.0
4461,34801.0
4462,25178.5
4463,34799.5
4464,28688.0
4465,24794.0
4466,24908.0
4467,23764.5
4468,26371.5
4469,26043.0
4470,34502.0
4471,73114.5
4472,72188.0
4473,26859.0
4474,73730.5
4475,44691.0
4476,68886.5
4477,60877.0
4478,70162.0
4479,61822.5
4480,112686.0
4481,100485.0
4482,98719.5
4483,89037.0
4484,99212.0
4485,101211.5
4486,92203.5
4487,93908.5
4488,38607.5
4489,70007.0
4490,114393.0
4491,87950.5
4492,90977.5
4493,87264.0
4494,84947.0
4495,93860.5
4496,86384.0
4497,58701.5
4498,61363.0
4499,60191.5
4500,86329.0
4501,76741.5
4502,75777.5
4503,35883.5
4504,30405.5
4505,25318.0
4506,36413.5
4507,31945.5
4508,33892.5
4509,26695.0
4510,26320.5
4511,27561.5
4512,27340.5
4513,70889.0
4514,66742.0
4515,81850.5
4516,74413.5
4517,76865.0
4518,69383.5
4519,66793.5
4520,56423.0
4521,72167.5
4522,75148.5
4523,72184.0
4524,67162.5
4525,80852.5
4526,70585.0
4527,34595.5
4528,24813.5
4529,58818.5
4530,69615.0
4531,71875.0
4532,52723.5
4533,52047.0
4534,66765.0
4535,80646.5
4536,68174.5
4537,68511.5
4538,55882.5
4539,59118.0
4540,62407.0
4541,66737.0
4542,59540.0
4543,72605.0
4544,67395.5
4545,81272.5
4546,68934.5
4547,59980.5
4548,28955.0
4549,25493.5
4550,63900.5
4551,70201.0
4552,57438.5
4553,56242.5
4554,65762.0
4555,79521.5
4556,72221.5
4557,47443.0
4558,51936.0
4559,49649.0
4560,68405.0
4561,72266.5
4562,68561.0
4563,68338.5
4564,62707.0
4565,84658.0
4566,75351.0
4567,56544.0
4568,35165.5
4569,26820.5
4570,25776.5
4571,31527.0
4572,24391.0
4573,70024.0
4574,63672.5
4575,80802.0
4576,68753.5
4577,60114.5
4578,74872.5
4579,58695.0
4580,52248.5
4581,52160.5
4582,71148.0
4583,63373.0
4584,63055.5
4585,56905.5
4586,75796.0
4587,65190.5
4588,60515.0
4589,33588.5
4590,62199.5
4591,64072.0
4592,65290.5
4593,62150.0
4594,63673.0
4595,63918.5
4596,33522.0
4597,37994.0
4598,24524.5
4599,37702.5
4600,62959.5
4601,62291.0
4602,63151.0
4603,63637.5
4604,61955.0
4605,68186.5
4606,57152.5
4607,77091.5
4608,73202.5
4609,81260.0
4610,98664.5
4611,99384.0
4612,104877.0
4613,41750.0
4614,37038.0
4615,98854.5
4616,111483.5
4617,113756.5
4618,53422.0
4619,44340.0
4620,104273.5
4621,100260.0
4622,101432.5
4623,20130.5
4624,31127.0
4625,39148.0
4626,45519.5
4627,46183.0
4628,38709.0
4629,43419.0
4630,41443.0
4631,39761.0
4632,41299.5
4633,36806.5
4634,34593.0
4635,43162.5
4636,85233.5
4637,40341.0
4638,36776.5
4639,36660.5
4640,40172.0
4641,38752.5
4642,39805.5
4643,38265.0
4644,42565.5
4645,40214.5
4646,39198.0
4647,39437.0
4648,37965.5
4649,22592.0
4650,66454.0
4651,49131.0
4652,39552.5
4653,40378.5
4654,36579.0
4655,37596.5
4656,38905.0
4657,39359.0
4658,37226.0
4659,36454.5
4660,37171.0
4661,39094.5
4662,38681.5
4663,38624.0
4664,36448.5
4665,83880.0
4666,40200.0
4667,34047.5
4668,39432.0
4669,36286.0
4670,43352.0
4671,39415.0
4672,39142.5
4673,38384.5
4674,38094.5
4675,27225.0
4676,43184.0
4677,42848.0
4678,37291.0
4679,36418.5
4680,84737.0
4681,38233.0
4682,38805.0
4683,44188.5
4684,36844.0
4685,60817.5
4686,40596.5
4687,39809.5
4688,37492.5
4689,83232.0
4690,36743.5
4691,48124.0
4692,40643.0
4693,38689.5
4694,35972.0
4695,38804.5
4696,39047.5
4697,87019.0
4698,38193.5
4699,42073.5
4700,37922.0
4701,37915.0
4702,38530.5
4703,37792.5
4704,36331.5
4705,36239.5
4706,84244.0
4707,43018.5
4708,37293.5
4709,36084.5
4710,36621.5
4711,38629.0
4712,41125.0
4713,36948.0
4714,38993.0
4715,42327.5
4716,53737.5
4717,39047.0
4718,38110.5
4719,36352.0
4720,37484.0
4721,37988.5
4722,38094.0
4723,31125.0
4724,37810.0
4725,38125.5
4726,39391.5
4727,37470.5
4728,35803.0
4729,42413.5
4730,39846.5
4731,45387.5
4732,37606.0
4733,21495.5
4734,37015.5
4735,36704.0
4736,36784.5
4737,39418.5
4738,35931.0
4739,35056.0
4740,37686.0
4741,36722.0
4742,38050.0
4743,38605.5
4744,24684.5
4745,33608.0
4746,34703.0
4747,46982.0
4748,60785.0
4749,37861.0
4750,87377.0
4751,49071.5
4752,37382.0
4753,36189.0
4754,23255.0
4755,44053.5
4756,37528.5
4757,37714.0
4758,37974.5
4759,37230.5
4760,35721.0
4761,49320.0
4762,82014.5
4763,86159.5
4764,83837.5
4765,85092.5
4766,55943.5
4767,84982.5
4768,84600.5
4769,82734.5
4770,83013.0
4771,82355.5
4772,39348.5
4773,37927.5
4774,24913.0
4775,31834.0
4776,54215.0
4777,84831.0
4778,85532.0
4779,88048.0
4780,85624.0
4781,87364.0
4782,85237.5
4783,88013.5
4784,83516.5
4785,84092.5
4786,72682.5
4787,82536.0
4788,85341.0
4789,86733.5
4790,85046.0
4791,86858.0
4792,85788.5
4793,89191.0
4794,86403.5
4795,30961.0
4796,84062.5
4797,87775.5
4798,86585.0
4799,83732.0
4800,84209.0
4801,84158.0
4802,87111.5
4803,83973.5
4804,84825.5
4805,86934.0
4806,85426.5
4807,88258.0
4808,84551.0
4809,82530.5
4810,85119.0
4811,86232.5
4812,85925.5
4813,85765.0
4814,83152.5
4815,60617.0
4816,67419.0
4817,85188.0
4818,42013.5
4819,29356.5
4820,83781.0
4821,44636.0
4822,39360.0
4823,39173.0
4824,46753.0
4825,32988.0
4826,33628.0
4827,29997.0
4828,39440.5
4829,30716.5
4830,33656.0
4831,32851.0
4832,39134.0
4833,34041.0
4834,31721.5
4835,30595.0
4836,28401.0
4837,58020.5
4838,59584.0
4839,38776.5
4840,86268.5
4841,39968.5
4842,40894.0
4843,31399.0
4844,33086.0
4845,35472.5
4846,36600.0
4847,38425.0
4848,37000.5
4849,33091.5
4850,38769.5
4851,84259.5
4852,38973.5
4853,39045.0
4854,36013.0
4855,35158.0
4856,33751.5
4857,22491.0
4858,89003.0
4859,42767.0
4860,112747.5
4861,81374.5
4862,32553.5
4863,54097.5
4864,88762.5
4865,80897.5
4866,35728.5
4867,46286.5
4868,83352.0
4869,110778.5
4870,80675.0
4871,80522.0
4872,82841.0
4873,32344.0
4874,80755.0
4875,48441.5
4876,90862.5
4877,33311.5
4878,81377.5
4879,67228.0
4880,63672.0
4881,39226.0
4882,30018.5
4883,29271.0
4884,82281.0
4885,94523.5
4886,38764.0
4887,87924.0
4888,39179.5
4889,49549.5
4890,79734.5
4891,88806.5
4892,87689.0
4893,90632.5
4894,81077.0
4895,81152.5
4896,89052.5
4897,83868.0
4898,29309.0
4899,78956.5
4900,91207.5
4901,94808.5
4902,39336.0
4903,89081.5
4904,80469.5
4905,82136.5
4906,89649.0
4907,92555.0
4908,82437.5
4909,80177.0
4910,79831.0
4911,91106.5
4912,82472.5
4913,88377.5
4914,79460.0
4915,79971.5
4916,80975.0
4917,39660.0
4918,83098.0
4919,81941.0
4920,52053.5
4921,88930.5
4922,32057.0
4923,39484.5
4924,39181.5
4925,37448.0
4926,85648.5
4927,38719.5
4928,38452.0
4929,78623.5
4930,44870.0
4931,29418.0
4932,61512.0
4933,38861.0
4934,41413.5
4935,38862.5
4936,31212.0
4937,89926.5
4938,44422.0
4939,82227.0
4940,56587.5
4941,63227.0
4942,40445.5
4943,39966.0
4944,37394.5
4945,41410.5
4946,41361.5
4947,30609.0
4948,38295.0
4949,36911.0
4950,39038.0
4951,38718.5
4952,38347.5
4953,37252.5
4954,36863.0
4955,32587.0
4956,39766.5
4957,39926.0
4958,41258.5
4959,37693.5
4960,38684.5
4961,20024.5
4962,48270.5
4963,58626.5
4964,40919.5
4965,39411.5
4966,38520.5
4967,39225.0
4968,39742.5
4969,37394.5
4970,30132.0
4971,37731.0
4972,38967.5
4973,37310.0
4974,36992.5
4975,38999.5
4976,37742.0
4977,60643.0
4978,28404.5
4979,34200.5
4980,71377.5
4981,109939.5
4982,84670.5
4983,52070.5
4984,83696.0
4985,85616.0
4986,85138.0
4987,86919.0
4988,87239.0
4989,81901.5
4990,84818.5
4991,84626.0
4992,84087.0
4993,85356.0
4994,85478.5
4995,82623.5
4996,59614.5
4997,39739.5
4998,43052.5
4999,38302.0
5000,71510.5
5001,83334.5
5002,85457.5
5003,92952.0
5004,115996.0
5005,82782.0
5006,85559.0
5007,88214.5
5008,86712.0
5009,78087.0
5010,110069.0
5011,108987.5
5012,111967.0
5013,83150.0
5014,84159.0
5015,85862.5
5016,83144.5
5017,87720.5
5018,86193.0
5019,87233.0
5020,111042.0
5021,111158.5
5022,78746.0
5023,110697.5
5024,55390.0
5025,88094.0
5026,87374.5
5027,85611.0
5028,86279.0
5029,85393.0
5030,85580.0
5031,88758.0
5032,84618.0
5033,86098.0
5034,87056.5
5035,83119.0
5036,84851.0
5037,84864.5
5038,84343.0
5039,86213.5
5040,85216.0
5041,68872.0
5042,86330.5
5043,88648.5
5044,85051.0
5045,22206.0
5046,82771.0
5047,88650.0
5048,84342.0
5049,83417.0
5050,87342.0
5051,84611.0
5052,90838.5
5053,82648.5
5054,83944.0
5055,87458.5
5056,85272.0
5057,86461.0
5058,85970.5
5059,84649.5
5060,86078.0
5061,83138.5
5062,87312.5
5063,85321.0
5064,84056.0
5065,56594.5
5066,110154.5
5067,84269.0
5068,86298.0
5069,85979.5
5070,85684.0
5071,89539.5
5072,85313.5
5073,79371.5
5074,85224.0
5075,53731.5
5076,59840.0
5077,54118.0
5078,54048.0
5079,55884.0
5080,55404.0
5081,48606.5
5082,57866.0
5083,81128.0
5084,76436.0
5085,83235.5
5086,37527.5
5087,37154.5
5088,45003.0
5089,29766.5
5090,25296.5
5091,39765.0
5092,38499.0
5093,35742.5
5094,37620.0
5095,35263.5
5096,46385.5
5097,29884.5
5098,35093.0
5099,32573.5
5100,34228.5
5101,46470.5
5102,25687.5
5103,36554.5
5104,38102.5
5105,92866.0
5106,72339.5
5107,69032.0
5108,19991.0
5109,37949.5
5110,35740.5
5111,36821.5
5112,37290.5
5113,24053.5
5114,34616.0
5115,23650.0
5116,57914.5
5117,40694.0
5118,34837.5
5119,37385.5
5120,37381.5
5121,24601.0
5122,36908.0
5123,37080.5
5124,37265.0
5125,84109.0
5126,40603.0
5127,27440.5
5128,38642.5
5129,109962.5
5130,97945.5
5131,31613.0
5132,38803.0
5133,35005.5
5134,37768.0
5135,37965.5
5136,36778.0
5137,33510.5
5138,36361.5
5139,79300.5
5140,81604.5
5141,81882.5
5142,113582.5
5143,85963.5
5144,91825.5
5145,86767.0
5146,90381.5
5147,92407.5
5148,83429.0
5149,81368.5
5150,78429.0
5151,60219.0
5152,53534.0
5153,22835.5
5154,24680.0
5155,54764.5
5156,48946.5
5157,36629.0
5158,52059.0
5159,39051.0
5160,55034.0
5161,40161.5
5162,50933.0
5163,55244.0
5164,52612.0
5165,69815.5
5166,62597.0
5167,62532.0
5168,62237.0
5169,105244.5
5170,64733.0
5171,63536.5
5172,65682.5
5173,90141.0
5174,78420.5
5175,76941.5
5176,78024.0
5177,113743.0
5178,78002.5
5179,77202.0
5180,71404.5
5181,80049.0
5182,103530.5
5183,86979.0
5184,85259.0
5185,122635.0
5186,87503.5
5187,89023.5
5188,87058.0
5189,86197.5
5190,78626.0
5191,92718.0
5192,129120.5
5193,93804.0
5194,91081.0
5195,78148.5
5196,89983.0
5197,89215.0
5198,29144.5
5199,44316.5
5200,48184.0
5201,33145.5
5202,25418.0
5203,24665.5
5204,21734.5
5205,23995.5
5206,30875.0
5207,24314.5
5208,23715.0
5209,20516.0
5210,34539.5
5211,24958.0
5212,48212.0
5213,32726.5
5214,23576.0
5215,46207.5
5216,34052.5
5217,23752.5
5218,25562.0
5219,24269.5
5220,26155.5
5221,48468.5
5222,25699.0
5223,25345.0
5224,46339.0
5225,44450.0
5226,74464.0
5227,33305.0
5228,65803.5
5229,35562.0
5230,26313.0
5231,50835.0
5232,47717.5
5233,19501.5
5234,25822.0
5235,23923.5
5236,25834.5
5237,25180.5
5238,23498.0
5239,25455.5
5240,25971.5
5241,47961.0
5242,37446.5
5243,45421.5
5244,36135.5
5245,57205.5
5246,64496.5
5247,56197.0
5248,38710.5
5249,32890.5
5250,53830.5
5251,55202.5
5252,61377.5
5253,39965.5
5254,88004.0
5255,60751.5
5256,62785.0
5257,36640.0
5258,32268.5
5259,41974.5
5260,39977.5
5261,40210.5
5262,39132.5
5263,37469.5
5264,59703.5
5265,33491.0
5266,37869.0
5267,40648.5
5268,37669.5
5269,43191.0
5270,38861.5
5271,42418.0
5272,83610.5
5273,30351.0
5274,31816.5
5275,29080.5
