,rtt
3619,22196.0
3620,37803.5
3621,34349.0
3622,37483.5
3623,36986.5
3624,78333.0
3625,34318.0
3626,34766.0
3627,23213.0
3628,38176.0
3629,35413.5
3630,34513.0
3631,35301.5
3632,34312.5
3633,37408.0
3634,35201.5
3635,31859.0
3636,35345.5
3637,28680.0
3638,25425.0
3639,35212.0
3640,26595.0
3641,39607.5
3642,35788.0
3643,33180.5
3644,35530.5
3645,39167.0
3646,32445.0
3647,21342.0
3648,28470.0
3649,38562.5
3650,30376.0
3651,42796.0
3652,38983.0
3653,38180.5
3654,36688.5
3655,34574.0
3656,25137.5
3657,45549.5
3658,48439.0
3659,49796.5
3660,35698.0
3661,31483.5
3662,38623.0
3663,34487.0
3664,31767.5
3665,31372.5
3666,32933.0
3667,34289.0
3668,30055.5
3669,23892.5
3670,28719.0
3671,28996.5
3672,17947.5
3673,31997.0
3674,33738.5
3675,25210.5
3676,32157.0
3677,34638.5
3678,30201.0
3679,48506.5
3680,32794.5
3681,33656.0
3682,20981.0
3683,29172.5
3684,32967.0
3685,32046.0
3686,28679.0
3687,33032.0
3688,14337.0
3689,32054.5
3690,30264.5
3691,15951.0
3692,61180.0
3693,32059.0
3694,30720.5
3695,30973.5
3696,40440.5
3697,32348.0
3698,30614.5
3699,15494.0
3700,21763.0
3701,31374.5
3702,31876.0
3703,31438.5
3704,29653.5
3705,33006.0
3706,28250.0
3707,24340.0
3708,33423.5
3709,51883.5
3710,30383.0
3711,30980.5
3712,32419.5
3713,33694.0
3714,31617.0
3715,16827.0
3716,29768.5
3717,31487.0
3718,32862.5
3719,17261.0
3720,27956.5
3721,32474.5
3722,31752.5
3723,17387.0
3724,31310.5
3725,33309.5
3726,30521.5
3727,49361.0
3728,32984.5
3729,33399.5
3730,30445.0
3731,28223.0
3732,40414.0
3733,32319.0
3734,31691.5
3735,31784.5
3736,32698.0
3737,35443.5
3738,32174.5
3739,29059.0
3740,16649.0
3741,32431.0
3742,26068.0
3743,31484.0
3744,32492.0
3745,32405.0
3746,30891.5
3747,24937.0
3748,32427.0
3749,31934.5
3750,30877.0
3751,30847.5
3752,32774.5
3753,35360.0
3754,52714.0
3755,34683.5
3756,32329.5
3757,33498.0
3758,32100.5
3759,31410.5
3760,31037.5
3761,31107.0
3762,29245.0
3763,49238.5
3764,32112.5
3765,31091.5
3766,30577.5
3767,37751.5
3768,32514.0
3769,33829.5
3770,31568.5
3771,20950.0
3772,31971.0
3773,31812.0
3774,31425.5
3775,30899.5
3776,32048.0
3777,31694.0
3778,35479.0
3779,28678.5
3780,31771.5
3781,30330.0
3782,32450.5
3783,27563.0
3784,31855.5
3785,32124.0
3786,54048.0
3787,30589.5
3788,35145.5
3789,31085.0
3790,32561.5
3791,31469.5
3792,31953.0
3793,33155.5
3794,32808.0
3795,32171.0
3796,53294.5
3797,32043.0
3798,34191.0
3799,36974.0
3800,33465.5
3801,34173.0
3802,34594.5
3803,31697.0
3804,54033.0
3805,36217.5
3806,31009.5
3807,32114.0
3808,34594.5
3809,32259.0
3810,60526.0
3811,63419.5
3812,43022.5
3813,32907.0
3814,32170.5
3815,31511.0
3816,33449.5
3817,38142.0
3818,35772.5
3819,24784.0
3820,35691.5
3821,54314.5
3822,25433.0
3823,16419.0
3824,29907.0
3825,35653.5
3826,53591.0
3827,39849.5
3828,36651.5
3829,78081.5
3830,39766.5
3831,34684.0
3832,20689.5
3833,37076.0
3834,36057.5
3835,32102.5
3836,34576.0
3837,37169.0
3838,37544.0
3839,79375.5
3840,79130.0
3841,80929.0
3842,37455.0
3843,36235.0
3844,29952.5
3845,25306.0
3846,36220.5
3847,36774.0
3848,26728.0
3849,36704.0
3850,34347.5
3851,37430.5
3852,36825.0
3853,37115.5
3854,35755.5
3855,35280.5
3856,36285.5
3857,37622.0
3858,35896.0
3859,77794.0
3860,35265.0
3861,37136.5
3862,35728.5
3863,35883.0
3864,26730.0
3865,28845.5
3866,32896.5
3867,38232.0
3868,36747.0
3869,46967.5
3870,35290.5
3871,34799.0
3872,41370.5
3873,38274.5
3874,79321.5
3875,77804.0
3876,36288.0
3877,36549.0
3878,36304.0
3879,35931.0
3880,24838.5
3881,35535.0
3882,37276.0
3883,79430.0
3884,36675.5
3885,34260.5
3886,35234.5
3887,30896.5
3888,31762.5
3889,26288.5
3890,33970.5
3891,35592.5
3892,33701.0
3893,42163.5
3894,37019.5
3895,38552.5
3896,29630.0
3897,36143.0
3898,27485.0
3899,34332.0
3900,36474.5
3901,33996.5
3902,56851.0
3903,37417.0
3904,83607.5
3905,38604.5
3906,41390.0
3907,36677.0
3908,44917.0
3909,35308.0
3910,35352.5
3911,34538.5
3912,79516.5
3913,37077.0
3914,38862.0
3915,31057.5
3916,35416.5
3917,37225.0
3918,36718.0
3919,35117.5
3920,34828.5
3921,36884.0
3922,36095.5
3923,78978.0
3924,36449.5
3925,34663.5
3926,36249.0
3927,35971.5
3928,25112.0
3929,25955.0
3930,31043.0
3931,33944.0
3932,80848.5
3933,36087.5
3934,36070.0
3935,37709.5
3936,34597.0
3937,36668.0
3938,36279.0
3939,33026.0
3940,35021.0
3941,35391.0
3942,35154.0
3943,37518.0
3944,77194.0
3945,32739.0
3946,32096.5
3947,25835.0
3948,32956.5
3949,40928.0
3950,41048.0
3951,35717.0
3952,39943.5
3953,36909.5
3954,32195.5
3955,23920.0
3956,89648.5
3957,93415.5
3958,61595.5
3959,45382.0
3960,34615.0
3961,46022.0
3962,39164.5
3963,31974.5
3964,43153.0
3965,43359.5
3966,44719.0
3967,45688.5
3968,44580.0
3969,31288.5
3970,31364.5
3971,34057.5
3972,38615.0
3973,37919.0
3974,35791.0
3975,34731.5
3976,20657.0
3977,19930.5
3978,38172.0
3979,27450.5
3980,34911.0
3981,37175.5
3982,37350.5
3983,36566.0
3984,34446.5
3985,47975.5
3986,34908.0
3987,35790.0
3988,37352.5
3989,34871.5
3990,17745.5
3991,24812.0
3992,27802.0
3993,41102.5
3994,34310.0
3995,31855.5
3996,80733.0
3997,36447.0
3998,36650.5
3999,32636.0
4000,34822.0
4001,34748.0
4002,36057.5
4003,35359.5
4004,37084.0
4005,32907.5
4006,34780.5
4007,35315.5
4008,31169.5
4009,36497.5
4010,33659.5
4011,81957.5
4012,41550.0
4013,42495.5
4014,35938.0
4015,34408.5
4016,33380.0
4017,37785.5
4018,41472.0
4019,28175.5
4020,33687.5
4021,33350.0
4022,25741.5
4023,35327.5
4024,29401.5
4025,35135.0
4026,40142.0
4027,24892.5
4028,37110.5
4029,33375.5
4030,35866.5
4031,33824.5
4032,36429.5
4033,30248.0
4034,42916.0
4035,35491.0
4036,81627.0
4037,38086.5
4038,47192.0
4039,37368.0
4040,30166.0
4041,33108.5
4042,36861.0
4043,25980.5
4044,89304.0
4045,42493.5
4046,37373.5
4047,89954.0
4048,40599.5
4049,38057.0
4050,35803.0
4051,32635.5
4052,40129.5
4053,36170.5
4054,36665.0
4055,81831.0
4056,35125.0
4057,37881.5
4058,39249.5
4059,35256.0
4060,46672.5
4061,35039.0
4062,37883.5
4063,99382.0
4064,29339.0
4065,37071.5
4066,31688.5
4067,25452.5
4068,40429.5
4069,44344.0
4070,33879.0
4071,80043.0
4072,37452.5
4073,28318.0
4074,29366.0
4075,26165.0
4076,37560.0
4077,37943.0
4078,44527.5
4079,37956.5
4080,38135.0
4081,35045.5
4082,25615.0
4083,39938.0
4084,38492.5
4085,36491.0
4086,35537.5
4087,26917.5
4088,40545.5
4089,45299.0
4090,33169.0
4091,35720.0
4092,88439.0
4093,37709.5
4094,42772.5
4095,28402.0
4096,38637.5
4097,40823.5
4098,39242.5
4099,36913.5
4100,35921.0
4101,57766.0
4102,43223.5
4103,29147.0
4104,37048.0
4105,35742.0
4106,37237.5
4107,36986.0
4108,39349.0
4109,41926.0
4110,63379.5
4111,82010.5
4112,36941.0
4113,40216.0
4114,27785.0
4115,29254.5
4116,30694.5
4117,38501.5
4118,36849.0
4119,78713.5
4120,36154.5
4121,36659.0
4122,34833.0
4123,38875.0
4124,37334.0
4125,39998.5
4126,38808.5
4127,42078.0
4128,92754.5
4129,43457.5
4130,37848.0
4131,40172.0
4132,37347.0
4133,46707.0
4134,15069.0
4135,31781.0
4136,38552.0
4137,30682.0
4138,56020.0
4139,65597.5
4140,33453.5
4141,39104.0
4142,40648.0
4143,40951.0
4144,40916.0
4145,37657.5
4146,34742.0
4147,80957.0
4148,39730.0
4149,37033.5
4150,36501.0
4151,27190.0
4152,38028.0
4153,39308.0
4154,36696.0
4155,79367.5
4156,35988.0
4157,29135.0
4158,37871.5
4159,38601.0
4160,37163.0
4161,35595.0
4162,35720.0
4163,50233.0
4164,38946.5
4165,37341.0
4166,37079.0
4167,26601.5
4168,37749.0
4169,38623.0
4170,34222.0
4171,36471.5
4172,80394.0
4173,38034.0
4174,36693.0
4175,36755.5
4176,37232.0
4177,37347.5
4178,37538.0
4179,80069.0
4180,36765.0
4181,34943.5
4182,36474.5
4183,27074.5
4184,35408.5
4185,38826.0
4186,35455.5
4187,35806.0
4188,82573.5
4189,38179.5
4190,35949.5
4191,37252.5
4192,42180.0
4193,48706.5
4194,35204.5
4195,35570.0
4196,82314.0
4197,37044.5
4198,28355.0
4199,29266.0
4200,26145.5
4201,40616.0
4202,38611.0
4203,38353.0
4204,84198.0
4205,38090.5
4206,37536.5
4207,40764.5
4208,37207.0
4209,38089.0
4210,32028.5
4211,37209.5
4212,81015.0
4213,81412.0
4214,39015.5
4215,26746.0
4216,36736.0
4217,39415.0
4218,36625.5
4219,33502.5
4220,31517.5
4221,37890.5
4222,84073.0
4223,38101.5
4224,38216.0
4225,36812.5
4226,26000.0
4227,38720.0
4228,40183.5
4229,80281.5
4230,37057.5
4231,26875.0
4232,37614.0
4233,37849.0
4234,35078.0
4235,33829.5
4236,35918.0
4237,79490.5
4238,42326.0
4239,36796.5
4240,30496.5
4241,25142.5
4242,23375.0
4243,36066.5
4244,34934.0
4245,35262.0
4246,37005.0
4247,28867.0
4248,39149.5
4249,91646.5
4250,37220.0
4251,38682.5
4252,39678.5
4253,40254.5
4254,37094.5
4255,36895.0
4256,31549.5
4257,38638.5
4258,37855.5
4259,36126.5
4260,81611.0
4261,36753.0
4262,30374.5
4263,28675.5
4264,39273.5
4265,39686.0
4266,35962.0
4267,40958.0
4268,83237.0
4269,31953.0
4270,36132.0
4271,35155.5
4272,36218.0
4273,37694.0
4274,37048.5
4275,36773.5
4276,82240.5
4277,38335.0
4278,29268.0
4279,39124.0
4280,38084.0
4281,37326.0
4282,36168.0
4283,43179.0
4284,39733.5
4285,83778.5
4286,35983.0
4287,36126.5
4288,36989.5
4289,35811.0
4290,31648.5
4291,35343.5
4292,38212.0
4293,36875.5
4294,35996.5
4295,24589.5
4296,79214.0
4297,38093.5
4298,34954.0
4299,36990.5
4300,36790.5
4301,39285.0
4302,39648.0
4303,32778.0
4304,52311.5
4305,33046.0
4306,39552.0
4307,32625.5
4308,33596.0
4309,32796.5
4310,33851.0
4311,26493.0
4312,31651.5
4313,32665.0
4314,24738.5
4315,35060.0
4316,34268.5
4317,33403.5
4318,34650.5
4319,18519.5
4320,26041.5
4321,28840.0
4322,16951.0
4323,30799.0
4324,34570.5
4325,32872.5
4326,35934.0
4327,22729.0
4328,34534.0
4329,33493.5
4330,18461.5
4331,29740.0
4332,33659.0
4333,34111.0
4334,32906.5
4335,33322.0
4336,30648.5
4337,34727.5
4338,19921.5
4339,31572.0
4340,33732.0
4341,31145.5
4342,34040.5
4343,26301.5
4344,17049.0
4345,27126.0
4346,22471.5
4347,59746.5
4348,34389.0
4349,31731.5
4350,30439.0
4351,30086.5
4352,30736.0
4353,31823.0
4354,31072.5
4355,34208.5
4356,32559.5
4357,33406.0
4358,33666.5
4359,22683.5
4360,29902.0
4361,31265.5
4362,31494.5
4363,26658.0
4364,38878.5
4365,30533.0
4366,27627.0
4367,28216.0
4368,35830.5
4369,31112.5
4370,30313.5
4371,39024.0
4372,31637.5
4373,34541.5
4374,32807.5
4375,33538.0
4376,41914.5
4377,33385.0
4378,35276.0
4379,41523.0
4380,33601.5
4381,31892.0
4382,61513.5
4383,33804.0
4384,33816.5
4385,33174.0
4386,29924.5
4387,30118.0
4388,34937.0
4389,33281.5
4390,34401.0
4391,33829.0
4392,29735.5
4393,27858.5
4394,19356.5
4395,19220.5
4396,31113.0
4397,32795.0
4398,34456.0
4399,32587.0
4400,33601.5
4401,34546.0
4402,36635.5
4403,34118.5
4404,32983.5
4405,31841.0
4406,53584.5
4407,28026.5
4408,26971.5
4409,32649.5
4410,21040.0
4411,30715.5
4412,31276.5
4413,33589.0
4414,33919.5
4415,35040.0
4416,32551.0
4417,34398.5
4418,18013.0
4419,29347.5
4420,26087.0
4421,55104.5
4422,61835.0
4423,35303.0
4424,33391.5
4425,31920.5
4426,23620.5
4427,32385.0
4428,33885.5
4429,40385.0
4430,30641.0
4431,30636.5
4432,19612.5
4433,54986.0
4434,29816.0
4435,32776.0
4436,32896.5
4437,32751.0
4438,15071.5
4439,35983.5
4440,35349.0
4441,36236.5
4442,34614.0
4443,36137.0
4444,36699.5
4445,36801.5
4446,35801.5
4447,35065.0
4448,28496.5
4449,30078.5
4450,29536.5
4451,35977.5
4452,33425.5
4453,35677.0
4454,36406.5
4455,24329.0
4456,35669.5
4457,38200.5
4458,28298.5
4459,35904.0
4460,35878.5
4461,36201.5
4462,37822.5
4463,35703.5
4464,36098.5
4465,37164.0
4466,83335.5
4467,38850.5
4468,38362.5
4469,33635.0
4470,36499.5
4471,34501.5
4472,35691.5
4473,37098.5
4474,80844.5
4475,36589.0
4476,36589.5
4477,47133.0
4478,35961.0
4479,36594.0
4480,37640.5
4481,35766.0
4482,34902.0
4483,41151.0
4484,40361.0
4485,38337.5
4486,36213.5
4487,27005.5
4488,39054.5
4489,37703.5
4490,16074.0
4491,27657.5
4492,39704.0
4493,81383.5
4494,38295.0
4495,45672.0
4496,36555.5
4497,40110.0
4498,35735.0
4499,36514.5
4500,35267.5
4501,81827.0
4502,38968.0
4503,30070.0
4504,37509.5
4505,39217.0
4506,33256.0
4507,38529.0
4508,40052.0
4509,38039.5
4510,36949.5
4511,37056.5
4512,32302.0
4513,28647.5
4514,24163.5
4515,85541.5
4516,39605.5
4517,38651.0
4518,39411.5
4519,25999.5
4520,36660.5
4521,37697.0
4522,36959.0
4523,81215.0
4524,37203.5
4525,35780.0
4526,37855.0
4527,37089.5
4528,36943.0
4529,35406.0
4530,33569.0
4531,80076.5
4532,37372.0
4533,26112.0
4534,34667.5
4535,26344.0
4536,34957.0
4537,39261.0
4538,35732.0
4539,34103.0
4540,35034.0
4541,34361.0
4542,38157.5
4543,82782.5
4544,36963.0
4545,36543.0
4546,32555.5
4547,37199.5
4548,36585.0
4549,35885.5
4550,34601.0
4551,23743.5
4552,82089.5
4553,61369.5
4554,88724.5
4555,24356.5
4556,36062.5
4557,35245.5
4558,36480.5
4559,79177.0
4560,33931.5
4561,35996.0
4562,34521.0
4563,88662.5
4564,74836.0
4565,25453.0
4566,34330.5
4567,25648.0
4568,107018.0
4569,80509.5
4570,79058.0
4571,78173.5
4572,93510.0
4573,69759.0
4574,36179.0
4575,36004.5
4576,38384.5
4577,38747.5
4578,35087.0
4579,36345.0
4580,36000.0
4581,36529.0
4582,39543.0
4583,28412.5
4584,41099.5
4585,37374.0
4586,31587.0
4587,39942.5
4588,39192.5
4589,81678.0
4590,35808.0
4591,36469.0
4592,27887.5
4593,89412.5
4594,16860.0
4595,64993.5
4596,29053.5
4597,38503.0
4598,37517.5
4599,25646.5
4600,35700.0
4601,82157.5
4602,34702.5
4603,36254.5
4604,36229.5
4605,34226.0
4606,34696.0
4607,37249.5
4608,39623.5
4609,83194.5
4610,35601.0
4611,35985.5
4612,39166.5
4613,40217.0
4614,37733.5
4615,32682.0
4616,27176.5
4617,40464.5
4618,81943.5
4619,79618.5
4620,33889.5
4621,35321.5
4622,35899.5
4623,37347.5
4624,35762.0
4625,34505.0
4626,33669.5
4627,70624.0
4628,54878.5
4629,37570.0
4630,36735.5
4631,26836.5
4632,37969.5
4633,38550.5
4634,36678.5
4635,37981.0
4636,37350.0
4637,31865.0
4638,22586.5
4639,38447.0
4640,83778.5
4641,39299.0
4642,45333.0
4643,44529.0
4644,38073.0
4645,36406.0
4646,35866.0
4647,27356.5
4648,83572.5
4649,38236.0
4650,34538.5
4651,36155.0
4652,40112.5
4653,37539.0
4654,37592.0
4655,36040.0
4656,81710.5
4657,39424.5
4658,39367.5
4659,38287.5
4660,38568.5
4661,36757.0
4662,38352.0
4663,29341.5
4664,37277.0
4665,37150.5
4666,33417.5
4667,36788.0
4668,81394.0
4669,80335.0
4670,80134.0
4671,81176.0
4672,80910.0
4673,57208.5
4674,37592.0
4675,37622.5
4676,37611.0
4677,39078.5
4678,36361.0
4679,27422.0
4680,39599.5
4681,85069.5
4682,36253.0
4683,38003.5
4684,37063.0
4685,35280.0
4686,37079.0
4687,38438.5
4688,37101.0
4689,40814.0
4690,31530.5
4691,38149.5
4692,39406.0
4693,84116.0
4694,81111.0
4695,81053.0
4696,81984.5
4697,83066.0
4698,62652.5
4699,31826.0
4700,38429.0
4701,37091.0
4702,37334.5
4703,26910.0
4704,35881.5
4705,35833.0
4706,79499.5
4707,39812.5
4708,37051.0
4709,34582.5
4710,43219.0
4711,26426.0
4712,37713.0
4713,37221.0
4714,33699.0
4715,34513.0
4716,34728.5
4717,36820.5
4718,79481.5
4719,15180.0
4720,24320.0
4721,37653.5
4722,38771.0
4723,36932.0
4724,36599.5
4725,36525.5
4726,36765.5
4727,81161.0
4728,38964.0
4729,37674.5
4730,34356.5
4731,37125.5
4732,38753.0
4733,37432.0
4734,79668.5
4735,37440.5
4736,39575.0
4737,37549.0
4738,34207.5
4739,35780.5
4740,34099.5
4741,19302.0
4742,26777.5
4743,27414.5
4744,82485.5
4745,38474.0
4746,33081.0
4747,40566.0
4748,40159.0
4749,44884.0
4750,36569.5
4751,35088.0
4752,64016.0
4753,118779.0
4754,77046.0
4755,78537.5
4756,51884.0
4757,37246.5
4758,37522.0
4759,26258.5
4760,33500.5
4761,36724.5
4762,29084.0
4763,40855.5
4764,36378.0
4765,78861.5
4766,33598.5
4767,35764.0
4768,37993.5
4769,36617.0
4770,30626.0
4771,32728.5
4772,35806.0
4773,81439.5
4774,35788.5
4775,36288.5
4776,38355.0
4777,36879.0
4778,35458.0
4779,35122.0
4780,34090.5
4781,34347.5
4782,19641.5
4783,24358.0
4784,42173.0
4785,36226.0
4786,21549.5
4787,36589.5
4788,37260.5
4789,36345.0
4790,33924.5
4791,25943.0
4792,35773.0
4793,80957.5
4794,79685.0
4795,80890.5
4796,79479.0
4797,79280.5
4798,80668.0
4799,36535.5
4800,35151.5
4801,34822.0
4802,35122.5
4803,30785.5
4804,34973.0
4805,32376.5
4806,80613.0
4807,24955.5
4808,39953.5
4809,35824.5
4810,30495.5
4811,33325.5
4812,36824.5
4813,36175.5
4814,35951.0
4815,35336.0
4816,35571.5
4817,37416.0
4818,82863.0
4819,80249.5
4820,84199.5
4821,85814.0
4822,39433.0
4823,88262.5
4824,42036.5
4825,33846.0
4826,20851.5
4827,34658.5
4828,48363.5
4829,81565.0
4830,79887.5
4831,36529.0
4832,36796.0
4833,38013.5
4834,35769.5
4835,34485.5
4836,32393.0
4837,37140.0
4838,84205.0
4839,84379.5
4840,82538.0
4841,37295.0
4842,37838.0
4843,38482.5
4844,36215.5
4845,10379.0
4846,33980.0
4847,36635.5
4848,82919.5
4849,85891.0
4850,83508.5
4851,82870.0
4852,82229.0
4853,84807.5
4854,41700.0
4855,27276.0
4856,37897.5
4857,39477.5
4858,37426.0
4859,37885.5
4860,36613.5
4861,82683.0
4862,38294.5
4863,37361.5
4864,36854.5
4865,40965.0
4866,38586.5
4867,27502.0
4868,40343.0
4869,36522.0
4870,35924.0
4871,27935.5
4872,37876.0
4873,40037.5
4874,78168.0
4875,36320.5
4876,38437.5
4877,37280.5
4878,37794.0
4879,37243.5
4880,39663.0
4881,37676.0
4882,23810.0
4883,85288.0
4884,34583.0
4885,34266.5
4886,9592.0
4887,25240.5
4888,35494.0
4889,35115.0
4890,39285.0
4891,34028.0
4892,82016.5
4893,37414.5
4894,39010.0
4895,36450.0
4896,21451.0
4897,37695.0
4898,34523.0
4899,36878.5
4900,37014.5
4901,83106.5
4902,36342.5
4903,38479.5
4904,36483.0
4905,37503.5
4906,25508.5
4907,25641.5
4908,35840.5
4909,39488.5
4910,36946.0
4911,36348.5
4912,39960.0
4913,38508.0
4914,32883.0
4915,34780.0
4916,33980.5
4917,36261.5
4918,78415.0
4919,78041.0
4920,79422.0
4921,80962.0
4922,36098.0
4923,36691.0
4924,44006.0
4925,40004.5
4926,36730.0
4927,46655.0
4928,36547.0
4929,80205.0
4930,79627.5
4931,35699.0
4932,36876.5
4933,39438.0
4934,37737.0
4935,26300.0
4936,36503.0
4937,39015.5
4938,79759.5
4939,35953.0
4940,34967.5
4941,36601.0
4942,36891.0
4943,41444.5
4944,34581.5
4945,38238.0
4946,33616.0
4947,60899.5
4948,47739.5
4949,18917.5
4950,33529.0
4951,37997.0
4952,30749.0
4953,37778.0
4954,25829.0
4955,33443.5
4956,33018.5
4957,35221.0
4958,29458.0
4959,35508.0
4960,33002.5
4961,35635.0
4962,14868.0
4963,37147.0
4964,36574.0
4965,33827.0
4966,32740.0
4967,26533.5
4968,31293.5
4969,27542.5
4970,27241.5
4971,31257.5
4972,34122.0
4973,39143.0
4974,31829.0
4975,31251.5
4976,30058.5
4977,35115.0
4978,23598.0
4979,38001.5
4980,31160.5
4981,31590.5
4982,31866.5
4983,42441.5
4984,31798.5
4985,34121.5
4986,30109.5
4987,28880.0
4988,39458.0
4989,31496.0
4990,18920.5
4991,30430.0
4992,37872.0
4993,32966.5
4994,31669.5
4995,30701.0
4996,31272.5
4997,38070.5
4998,33163.0
4999,25173.5
5000,30815.0
5001,55064.0
5002,36329.0
5003,32134.0
5004,37999.5
5005,31808.5
5006,32542.5
5007,38400.0
5008,33511.0
5009,32788.0
5010,29570.0
5011,31947.0
5012,37608.5
5013,32872.0
5014,32061.0
5015,31873.0
5016,31612.0
5017,32691.5
5018,37744.0
5019,31253.0
5020,35263.0
5021,30267.5
5022,38983.0
5023,32652.5
5024,32846.0
5025,36370.5
5026,24373.5
5027,36204.0
5028,38917.0
5029,31060.5
5030,20714.5
5031,21504.0
5032,29774.0
5033,31177.0
5034,19024.5
5035,18949.5
5036,21175.5
5037,28582.0
5038,22041.0
5039,21585.5
5040,21364.0
5041,26736.5
5042,21885.0
5043,20765.0
5044,20508.5
5045,21544.5
5046,28649.5
5047,21356.5
5048,21103.0
5049,20637.0
5050,26060.0
5051,20920.0
5052,23900.5
5053,69655.0
5054,43200.0
5055,22524.5
5056,26387.0
5057,64137.5
5058,60418.5
5059,47701.0
5060,54146.0
5061,63744.0
5062,77997.0
5063,64222.5
5064,75260.0
5065,81901.5
5066,69907.5
5067,73194.5
5068,23903.5
5069,27592.5
5070,20810.0
5071,59922.0
5072,71655.0
5073,67944.0
5074,84454.0
5075,33920.0
5076,23136.0
5077,44504.5
5078,41979.5
5079,27339.0
5080,32370.5
5081,37836.5
5082,27124.5
5083,32370.5
5084,33658.0
5085,35081.5
5086,17776.5
5087,78135.5
5088,76596.0
5089,84581.5
5090,38768.0
5091,30787.5
5092,21685.5
5093,27053.5
5094,18452.5
5095,31044.0
5096,35794.0
5097,20711.5
5098,18517.5
5099,19870.0
5100,31590.0
5101,36650.5
5102,50073.5
5103,32164.5
5104,38402.5
5105,32081.5
5106,30756.0
5107,33391.0
5108,32951.5
5109,41333.5
5110,79213.5
5111,30532.5
5112,39711.0
5113,34023.5
5114,39148.5
5115,32634.5
5116,21049.0
5117,58207.5
5118,85096.0
5119,35839.0
5120,32225.5
5121,84455.0
5122,40167.0
5123,33396.0
5124,38944.5
5125,31985.5
5126,32165.0
5127,36917.5
5128,81835.0
5129,35656.0
5130,41256.5
5131,32541.0
5132,82932.0
5133,36274.5
5134,33127.5
5135,39395.0
5136,34655.5
5137,66119.5
5138,44204.5
5139,32670.5
5140,39083.5
5141,30943.0
5142,33223.0
5143,34298.5
5144,37778.0
5145,52924.0
5146,59919.0
5147,61753.0
5148,61322.5
5149,83926.0
5150,78553.5
5151,43901.5
5152,66251.0
5153,82870.5
5154,86163.0
5155,83183.5
5156,81865.5
5157,46167.0
5158,77847.0
5159,79093.0
5160,87655.0
5161,83317.5
5162,82946.0
5163,81642.0
5164,88038.0
5165,80064.5
5166,79599.0
5167,89574.0
5168,83053.0
5169,87836.5
5170,80321.5
5171,79922.0
5172,67491.5
5173,81019.0
5174,79490.0
5175,77722.5
5176,80042.5
5177,81239.5
5178,52277.0
5179,76597.0
5180,82636.0
5181,80565.5
5182,81096.5
5183,82107.5
5184,81709.5
5185,84393.0
5186,80757.0
5187,79281.0
5188,53576.5
5189,56087.0
5190,80176.5
5191,73558.5
5192,80721.0
5193,75351.5
5194,80467.0
5195,80228.0
5196,81389.5
5197,81241.5
5198,51272.5
5199,66459.5
5200,79881.5
5201,59344.5
5202,35612.0
5203,82459.0
5204,82868.5
5205,34859.5
5206,82376.0
5207,82463.0
5208,81433.5
5209,80891.0
5210,29517.0
5211,33765.0
5212,79071.5
5213,78984.0
5214,83274.5
5215,83028.0
5216,35446.0
5217,37617.5
5218,25788.0
5219,19054.0
5220,27915.0
5221,34896.5
5222,80712.5
5223,42398.5
5224,35697.0
5225,33691.0
5226,25203.5
5227,35072.5
5228,36727.5
5229,35528.0
5230,33152.0
5231,34193.0
5232,35799.5
5233,33293.5
5234,25383.0
5235,37812.0
5236,28221.5
5237,29353.5
5238,35264.0
5239,28365.0
5240,24832.5
5241,18887.5
5242,80776.5
5243,34352.5
5244,34688.5
5245,33856.5
5246,31066.5
5247,34924.5
5248,35170.5
5249,27388.0
5250,25659.5
5251,78513.5
5252,39660.0
5253,36572.5
5254,35236.0
5255,28482.0
5256,36595.5
5257,34481.0
5258,26250.5
5259,34481.0
5260,57036.0
5261,43232.0
5262,28762.5
5263,36536.0
5264,34089.0
5265,34414.5
5266,25063.0
5267,36537.0
5268,80991.5
5269,34491.5
5270,32692.0
5271,29909.0
5272,35776.0
5273,35197.0
5274,25825.0
5275,37982.0
5276,35105.0
5277,84918.0
5278,35387.0
5279,33950.5
5280,37551.0
5281,34791.5
5282,19688.5
5283,28937.5
5284,36732.0
5285,32864.5
5286,32317.0
5287,27907.5
5288,36036.0
5289,35924.5
5290,80142.5
5291,37468.5
5292,36807.0
5293,34887.0
5294,34338.0
5295,34166.0
5296,33887.0
5297,31009.0
5298,34150.5
5299,80700.0
5300,42611.0
5301,35200.5
5302,28199.5
5303,36105.0
5304,28607.5
5305,25839.0
5306,33360.0
5307,30961.5
5308,33895.0
5309,35044.0
5310,34040.0
5311,33624.5
5312,25481.5
5313,36847.0
5314,28067.5
5315,27433.5
5316,80648.0
5317,30986.0
5318,36171.5
5319,34337.0
5320,25810.5
5321,35217.0
5322,34241.0
5323,29926.0
5324,17732.5
5325,80179.5
5326,17561.5
5327,27845.5
5328,28174.5
5329,29497.5
5330,33284.5
5331,28203.5
5332,27588.0
5333,28705.0
5334,27935.5
5335,33587.0
5336,24954.0
5337,35626.0
5338,38202.5
5339,35148.0
5340,45074.0
5341,33049.5
5342,34313.5
5343,34841.0
5344,26986.5
5345,42826.5
5346,27325.5
5347,81314.0
5348,34672.0
5349,27621.0
5350,39562.5
5351,33202.0
5352,26160.5
5353,34976.0
5354,34264.0
5355,33890.5
5356,33570.0
5357,37157.5
5358,35130.5
5359,38115.5
5360,26588.0
5361,36279.0
5362,35368.5
5363,35333.5
5364,35283.5
5365,28310.0
5366,14268.5
5367,25913.5
